"Time since engine start(millis)","Unix Epoch Timestamp","Date/Time",unused,"AITS (blackair)",unused,unused,unused,"Battery Voltage(~12v)",unused,unused,unused,unused,unused,RPM
2295999, 1478552260,"2016/11/7 20:57:40",3.64,91.31,,,3.45,11.96,4.16,12.33,4.16,-8.45,,899
2296998, 1478552261,"2016/11/7 20:57:41",3.64,91.31,,,3.44,11.92,4.16,12.33,4.16,-8.45,,900
2297999, 1478552262,"2016/11/7 20:57:42",3.64,91.31,,,3.44,11.92,4.16,12.33,4.16,-8.45,,986
2298999, 1478552263,"2016/11/7 20:57:43",3.64,91.31,,,3.43,11.91,4.16,12.33,4.16,-8.45,,899
2300000, 1478552264,"2016/11/7 20:57:44",3.64,91.31,,,3.43,11.91,4.16,12.33,4.16,-8.45,,900
2300999, 1478552265,"2016/11/7 20:57:45",3.64,91.15,,,3.43,11.91,4.16,12.33,4.16,-7.12,,899
2302000, 1478552266,"2016/11/7 20:57:46",3.64,91.15,,,3.42,11.87,4.16,13.92,4.16,-8.45,,930
2302999, 1478552267,"2016/11/7 20:57:47",3.64,91.15,,,3.45,11.96,4.16,12.33,4.16,-8.45,,928
2304000, 1478552268,"2016/11/7 20:57:48",3.64,91.15,,,3.42,11.86,4.16,12.33,4.16,-8.45,,870
2305000, 1478552269,"2016/11/7 20:57:49",3.64,91.15,,,3.43,11.89,4.16,12.33,4.16,-8.45,,960
2305999, 1478552270,"2016/11/7 20:57:50",3.64,91.15,,,3.39,11.75,4.16,12.33,4.16,-8.45,,870
2307000, 1478552271,"2016/11/7 20:57:51",3.64,91.15,,,3.42,11.87,4.16,12.33,4.16,-8.45,,899
2307998, 1478552272,"2016/11/7 20:57:52",3.64,91.15,,,3.42,11.87,4.16,12.33,4.16,-8.45,,930
2309000, 1478552273,"2016/11/7 20:57:53",3.64,91.15,,,3.41,11.82,4.16,12.33,4.16,-8.45,,957
2309999, 1478552274,"2016/11/7 20:57:54",3.64,91.15,,,3.42,11.86,4.16,12.33,4.16,-8.45,,870
2311000, 1478552275,"2016/11/7 20:57:55",3.64,91.15,,,3.42,11.86,4.16,12.33,4.16,-8.45,,930
2311999, 1478552276,"2016/11/7 20:57:56",3.64,91.15,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2312999, 1478552277,"2016/11/7 20:57:57",3.64,91.15,,,3.42,11.86,4.16,12.33,4.16,-8.45,,990
2313999, 1478552278,"2016/11/7 20:57:58",3.64,91.31,,,3.42,11.86,4.16,12.33,4.16,-8.45,,957
2314998, 1478552279,"2016/11/7 20:57:59",3.65,91.47,,,3.41,11.84,4.16,12.33,4.15,-11.13,,957
2315999, 1478552280,"2016/11/7 20:58:0",3.65,91.47,,,3.42,11.86,4.16,12.33,4.16,-8.45,,1020
2316999, 1478552281,"2016/11/7 20:58:1",3.65,91.62,,,3.38,11.72,4.16,12.33,4.16,-8.45,,986
2318000, 1478552282,"2016/11/7 20:58:2",3.65,91.62,,,3.40,11.80,4.16,13.92,4.16,-8.45,,928
2318999, 1478552283,"2016/11/7 20:58:3",3.65,91.62,,,3.41,11.82,4.16,12.33,4.16,-8.45,,930
2320000, 1478552284,"2016/11/7 20:58:4",3.66,91.78,,,3.41,11.82,4.16,12.33,4.16,-8.45,,957
2321000, 1478552285,"2016/11/7 20:58:5",3.65,91.62,,,3.39,11.77,4.16,12.33,4.16,-8.45,,928
2321998, 1478552286,"2016/11/7 20:58:6",3.65,91.62,,,3.39,11.77,4.16,12.33,4.16,-8.45,,928
2323000, 1478552287,"2016/11/7 20:58:7",3.65,91.62,,,3.40,11.79,4.16,12.33,4.16,-8.45,,870
2323999, 1478552288,"2016/11/7 20:58:8",3.65,91.62,,,3.41,11.82,4.16,12.33,4.16,-8.45,,900
2325000, 1478552289,"2016/11/7 20:58:9",3.65,91.62,,,3.39,11.75,4.16,12.33,4.16,-8.45,,899
2325999, 1478552290,"2016/11/7 20:58:10",3.65,91.47,,,3.39,11.77,4.16,12.33,4.16,-8.45,,899
2327000, 1478552291,"2016/11/7 20:58:11",3.65,91.47,,,3.40,11.80,4.16,12.33,4.16,-8.45,,960
2327999, 1478552292,"2016/11/7 20:58:12",3.64,91.31,,,3.36,11.65,4.16,12.33,4.16,-8.45,,870
2328999, 1478552293,"2016/11/7 20:58:13",3.64,91.31,,,3.40,11.79,4.16,12.33,4.16,-8.45,,986
2330000, 1478552294,"2016/11/7 20:58:14",3.64,91.31,,,3.39,11.77,4.16,12.33,4.16,-8.45,,900
2330998, 1478552295,"2016/11/7 20:58:15",3.64,91.31,,,3.45,11.96,4.16,12.33,4.16,-8.45,,899
2331999, 1478552296,"2016/11/7 20:58:16",3.64,91.15,,,3.43,11.91,4.16,12.33,4.16,-8.45,,928
2332999, 1478552297,"2016/11/7 20:58:17",3.63,90.83,,,3.45,11.97,4.16,12.33,4.15,-9.79,,900
2333999, 1478552298,"2016/11/7 20:58:18",3.60,89.86,,,3.46,11.99,4.16,12.33,4.16,-8.45,,899
2334999, 1478552299,"2016/11/7 20:58:19",3.58,89.37,,,3.45,11.97,4.16,12.33,4.16,-8.45,,990
2336000, 1478552300,"2016/11/7 20:58:20",3.56,88.54,,,3.45,11.96,4.16,12.33,4.16,-8.45,,986
2337000, 1478552301,"2016/11/7 20:58:21",3.54,87.70,,,3.46,11.99,4.16,12.33,4.16,-8.45,,957
2337999, 1478552302,"2016/11/7 20:58:22",3.52,87.02,,,3.45,11.96,4.16,12.33,4.16,-8.45,,899
2339000, 1478552303,"2016/11/7 20:58:23",3.50,86.34,,,3.42,11.87,4.16,12.33,4.15,-11.13,,960
2339998, 1478552304,"2016/11/7 20:58:24",3.48,85.64,,,3.46,11.99,4.16,12.33,4.16,-8.45,,957
2341000, 1478552305,"2016/11/7 20:58:25",3.47,85.29,,,3.44,11.94,4.16,12.33,4.16,-8.45,,930
2341999, 1478552306,"2016/11/7 20:58:26",3.46,84.94,,,3.45,11.96,4.16,12.33,4.16,-8.45,,928
2343000, 1478552307,"2016/11/7 20:58:27",3.45,84.59,,,3.44,11.94,4.16,12.33,4.16,-8.45,,899
2343999, 1478552308,"2016/11/7 20:58:28",3.43,83.87,,,3.45,11.96,4.16,12.33,4.15,-9.79,,899
2344999, 1478552309,"2016/11/7 20:58:29",3.42,83.51,,,3.45,11.97,4.16,12.33,4.16,-8.45,,957
2346000, 1478552310,"2016/11/7 20:58:30",3.41,83.33,,,3.46,12.01,4.16,12.33,4.16,-8.45,,900
2346998, 1478552311,"2016/11/7 20:58:31",3.41,83.33,,,3.45,11.97,4.16,12.33,4.16,-8.45,,957
2347999, 1478552312,"2016/11/7 20:58:32",3.41,83.15,,,3.45,11.97,4.16,12.33,4.16,-8.45,,990
2348998, 1478552313,"2016/11/7 20:58:33",3.40,82.97,,,3.46,11.99,4.16,12.33,4.16,-8.45,,899
2350000, 1478552314,"2016/11/7 20:58:34",3.39,82.60,,,3.42,11.87,4.16,12.33,4.16,-8.45,,930
2350999, 1478552315,"2016/11/7 20:58:35",3.37,81.68,,,3.44,11.94,4.16,12.33,4.16,-8.45,,928
2351998, 1478552316,"2016/11/7 20:58:36",3.36,81.31,,,3.45,11.97,4.16,12.33,4.16,-8.45,,930
2353000, 1478552317,"2016/11/7 20:58:37",3.36,81.31,,,3.45,11.97,4.16,12.33,4.16,-8.45,,928
2353999, 1478552318,"2016/11/7 20:58:38",3.36,81.31,,,3.45,11.97,4.16,12.33,4.16,-8.45,,928
2355000, 1478552319,"2016/11/7 20:58:39",3.35,80.93,,,3.45,11.97,4.16,12.33,4.15,-9.79,,930
2355999, 1478552320,"2016/11/7 20:58:40",3.34,80.75,,,3.46,11.99,4.16,12.33,4.16,-8.45,,957
2356999, 1478552321,"2016/11/7 20:58:41",3.34,80.56,,,3.44,11.94,4.16,12.33,4.16,-8.45,,900
2357999, 1478552322,"2016/11/7 20:58:42",3.34,80.56,,,3.45,11.97,4.16,12.33,4.16,-8.45,,928
2359000, 1478552323,"2016/11/7 20:58:43",3.34,80.75,,,3.46,11.99,4.16,12.33,4.16,-8.45,,1015
2359999, 1478552324,"2016/11/7 20:58:44",3.34,80.75,,,3.45,11.96,4.16,12.33,4.16,-8.45,,899
2360999, 1478552325,"2016/11/7 20:58:45",3.34,80.75,,,3.42,11.87,4.16,12.33,4.15,-9.79,,960
2361999, 1478552326,"2016/11/7 20:58:46",3.35,80.93,,,3.44,11.94,4.16,12.33,4.16,-8.45,,928
2362999, 1478552327,"2016/11/7 20:58:47",3.36,81.31,,,3.46,11.99,4.16,12.33,4.16,-8.45,,990
2363999, 1478552328,"2016/11/7 20:58:48",3.36,81.31,,,3.45,11.97,4.16,12.33,4.16,-8.45,,870
2364998, 1478552329,"2016/11/7 20:58:49",3.36,81.50,,,3.45,11.96,4.16,12.33,4.16,-7.12,,928
2366000, 1478552330,"2016/11/7 20:58:50",3.36,81.50,,,3.45,11.97,4.16,12.33,4.15,-9.79,,930
2366999, 1478552331,"2016/11/7 20:58:51",3.35,81.12,,,3.45,11.97,4.16,12.33,4.15,-9.79,,957
2367998, 1478552332,"2016/11/7 20:58:52",3.35,81.12,,,3.44,11.94,4.16,12.33,4.16,-8.45,,960
2369000, 1478552333,"2016/11/7 20:58:53",3.35,80.93,,,3.45,11.96,4.16,12.33,4.16,-8.45,,986
2369999, 1478552334,"2016/11/7 20:58:54",3.34,80.56,,,3.45,11.97,4.16,12.33,4.16,-8.45,,928
2371000, 1478552335,"2016/11/7 20:58:55",3.34,80.56,,,3.44,11.94,4.16,12.33,4.16,-8.45,,930
2371999, 1478552336,"2016/11/7 20:58:56",3.34,80.56,,,3.42,11.86,4.16,12.33,4.15,-9.79,,899
2373000, 1478552337,"2016/11/7 20:58:57",3.33,79.99,,,3.45,11.97,4.16,12.33,4.16,-8.45,,957
2373999, 1478552338,"2016/11/7 20:58:58",3.32,79.60,,,3.45,11.96,4.16,12.33,4.15,-9.79,,960
2375001, 1478552339,"2016/11/7 20:58:59",3.30,79.03,,,3.45,11.96,4.16,12.33,4.16,-8.45,,1044
2375999, 1478552340,"2016/11/7 20:59:0",3.29,78.44,,,3.45,11.97,4.16,12.33,4.16,-8.45,,1020
2376999, 1478552341,"2016/11/7 20:59:1",3.27,77.85,,,3.46,12.01,4.16,12.33,4.16,-8.45,,960
2377999, 1478552342,"2016/11/7 20:59:2",3.26,77.46,,,3.44,11.94,4.16,12.33,4.16,-8.45,,957
2378999, 1478552343,"2016/11/7 20:59:3",3.25,76.86,,,3.45,11.96,4.16,12.33,4.16,-8.45,,930
2379999, 1478552344,"2016/11/7 20:59:4",3.23,76.26,,,3.45,11.97,4.16,12.33,4.15,-9.79,,986
2380999, 1478552345,"2016/11/7 20:59:5",3.23,76.26,,,3.45,11.97,4.16,12.33,4.16,-8.45,,928
2382000, 1478552346,"2016/11/7 20:59:6",3.23,76.06,,,3.45,11.96,4.16,12.33,4.17,-4.45,,990
2383000, 1478552347,"2016/11/7 20:59:7",3.23,76.06,,,3.41,11.84,4.16,12.33,4.15,-9.79,,957
2384000, 1478552348,"2016/11/7 20:59:8",3.23,76.26,,,3.45,11.96,4.16,12.33,4.16,-8.45,,957
2385000, 1478552349,"2016/11/7 20:59:9",3.24,76.46,,,3.45,11.96,4.16,12.33,4.15,-9.79,,899
2385999, 1478552350,"2016/11/7 20:59:10",3.25,76.86,,,3.45,11.96,4.16,12.33,4.16,-8.45,,1015
2387000, 1478552351,"2016/11/7 20:59:11",3.25,77.06,,,3.45,11.97,4.16,12.33,4.16,-8.45,,957
2387998, 1478552352,"2016/11/7 20:59:12",3.25,76.86,,,3.44,11.94,4.16,12.33,4.16,-8.45,,957
2389000, 1478552353,"2016/11/7 20:59:13",3.24,76.66,,,3.45,11.96,4.16,12.33,4.16,-8.45,,957
2389999, 1478552354,"2016/11/7 20:59:14",3.24,76.46,,,3.45,11.97,4.16,12.33,4.16,-8.45,,960
2390999, 1478552355,"2016/11/7 20:59:15",3.24,76.46,,,3.46,11.99,4.16,12.33,4.16,-8.45,,1044
2391998, 1478552356,"2016/11/7 20:59:16",3.24,76.66,,,3.45,11.96,4.16,12.33,4.15,-9.79,,928
2392999, 1478552357,"2016/11/7 20:59:17",3.24,76.66,,,3.45,11.97,4.16,12.33,4.16,-8.45,,990
2394000, 1478552358,"2016/11/7 20:59:18",3.24,76.66,,,3.42,11.86,4.16,12.33,4.16,-8.45,,957
2394999, 1478552359,"2016/11/7 20:59:19",3.24,76.46,,,3.36,11.67,4.16,12.33,4.16,-8.45,,928
2396000, 1478552360,"2016/11/7 20:59:20",3.26,77.46,,,3.38,11.74,4.16,12.33,4.16,-8.45,,960
2396998, 1478552361,"2016/11/7 20:59:21",3.31,79.41,,,3.39,11.75,4.16,12.33,4.16,-8.45,,1015
2398000, 1478552362,"2016/11/7 20:59:22",3.36,81.50,,,3.38,11.74,4.16,12.33,4.16,-8.45,,990
2398999, 1478552363,"2016/11/7 20:59:23",3.41,83.15,,,3.39,11.75,4.16,12.33,4.16,-8.45,,957
2400000, 1478552364,"2016/11/7 20:59:24",3.45,84.59,,,3.37,11.70,4.16,12.33,4.16,-8.45,,928
2400999, 1478552365,"2016/11/7 20:59:25",3.48,85.64,,,3.38,11.74,4.16,12.33,4.16,-8.45,,1020
2401999, 1478552366,"2016/11/7 20:59:26",3.51,86.68,,,3.39,11.75,4.16,12.33,4.16,-8.45,,928
2402999, 1478552367,"2016/11/7 20:59:27",3.53,87.53,,,3.38,11.72,4.16,12.33,4.16,-8.45,,957
2403999, 1478552368,"2016/11/7 20:59:28",3.55,88.21,,,3.37,11.70,4.16,12.33,4.16,-8.45,,960
2405000, 1478552369,"2016/11/7 20:59:29",3.57,88.87,,,3.34,11.60,4.16,12.33,4.16,-8.45,,960
2405999, 1478552370,"2016/11/7 20:59:30",3.59,89.53,,,3.38,11.72,4.16,12.33,4.16,-8.45,,899
2407000, 1478552371,"2016/11/7 20:59:31",3.60,89.86,,,3.37,11.69,4.16,12.33,4.16,-8.45,,990
2407998, 1478552372,"2016/11/7 20:59:32",3.61,90.18,,,3.38,11.72,4.16,12.33,4.16,-8.45,,957
2408999, 1478552373,"2016/11/7 20:59:33",3.62,90.51,,,3.37,11.70,4.16,12.33,4.16,-8.45,,990
2410000, 1478552374,"2016/11/7 20:59:34",3.63,90.83,,,3.39,11.75,4.16,12.33,4.16,-8.45,,957
2410999, 1478552375,"2016/11/7 20:59:35",3.64,91.15,,,3.36,11.67,4.16,12.33,4.16,-8.45,,928
2411999, 1478552376,"2016/11/7 20:59:36",3.64,91.31,,,3.36,11.67,4.16,12.33,4.16,-8.45,,990
2412999, 1478552377,"2016/11/7 20:59:37",3.65,91.47,,,3.38,11.72,4.16,12.33,4.16,-8.45,,1015
2414000, 1478552378,"2016/11/7 20:59:38",3.66,91.78,,,3.38,11.72,4.16,12.33,4.16,-8.45,,899
2414999, 1478552379,"2016/11/7 20:59:39",3.66,91.94,,,3.36,11.65,4.16,12.33,4.16,-8.45,,1015
2416000, 1478552380,"2016/11/7 20:59:40",3.67,92.10,,,3.33,11.55,4.16,12.33,4.16,-8.45,,960
2416999, 1478552381,"2016/11/7 20:59:41",3.67,92.25,,,3.39,11.75,4.16,12.33,4.16,-8.45,,1015
2417998, 1478552382,"2016/11/7 20:59:42",3.67,92.25,,,3.37,11.69,4.16,12.33,4.16,-8.45,,930
2419000, 1478552383,"2016/11/7 20:59:43",3.68,92.41,,,3.37,11.70,4.16,12.33,4.16,-8.45,,1044
2419999, 1478552384,"2016/11/7 20:59:44",3.68,92.41,,,3.36,11.67,4.16,12.33,4.16,-8.45,,928
2421000, 1478552385,"2016/11/7 20:59:45",3.68,92.41,,,3.38,11.72,4.16,12.33,4.16,-8.45,,930
2421998, 1478552386,"2016/11/7 20:59:46",3.68,92.57,,,3.36,11.67,4.16,12.33,4.16,-8.45,,1044
2423000, 1478552387,"2016/11/7 20:59:47",3.69,92.72,,,3.37,11.70,4.16,12.33,4.16,-8.45,,1050
2424000, 1478552388,"2016/11/7 20:59:48",3.69,92.72,,,3.37,11.69,4.16,12.33,4.16,-8.45,,1015
2424999, 1478552389,"2016/11/7 20:59:49",3.69,92.72,,,3.36,11.67,4.16,12.33,4.15,-9.79,,928
2425999, 1478552390,"2016/11/7 20:59:50",3.69,92.72,,,3.36,11.67,4.16,12.33,4.16,-8.45,,1140
2426999, 1478552391,"2016/11/7 20:59:51",3.69,92.88,,,3.33,11.57,4.16,12.33,4.16,-8.45,,1044
2428000, 1478552392,"2016/11/7 20:59:52",3.69,92.88,,,3.37,11.70,4.16,12.33,4.16,-8.45,,928
2429000, 1478552393,"2016/11/7 20:59:53",3.69,92.88,,,3.36,11.65,4.16,12.33,4.16,-8.45,,1020
2430000, 1478552394,"2016/11/7 20:59:54",3.69,92.88,,,3.36,11.65,4.16,12.33,4.16,-8.45,,1015
2430999, 1478552395,"2016/11/7 20:59:55",3.69,92.72,,,3.37,11.69,4.16,12.33,4.16,-8.45,,928
2432000, 1478552396,"2016/11/7 20:59:56",3.69,92.72,,,3.36,11.65,4.16,12.33,4.15,-9.79,,1050
2432999, 1478552397,"2016/11/7 20:59:57",3.69,92.72,,,3.35,11.63,4.16,12.33,4.16,-8.45,,986
2433998, 1478552398,"2016/11/7 20:59:58",3.69,92.88,,,3.36,11.67,4.16,12.33,4.16,-8.45,,1020
2435000, 1478552399,"2016/11/7 20:59:59",3.69,92.88,,,3.37,11.69,4.16,12.33,4.16,-8.45,,1044
2435999, 1478552400,"2016/11/7 21:0:0",3.69,92.88,,,3.36,11.65,4.16,12.33,4.16,-8.45,,1044
2437000, 1478552401,"2016/11/7 21:0:1",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,1080
2437999, 1478552402,"2016/11/7 21:0:2",3.69,92.72,,,3.33,11.53,4.16,12.33,4.16,-8.45,,986
2439000, 1478552403,"2016/11/7 21:0:3",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,928
2439999, 1478552404,"2016/11/7 21:0:4",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,990
2440998, 1478552405,"2016/11/7 21:0:5",3.69,92.72,,,3.35,11.62,4.16,12.33,4.16,-8.45,,928
2442000, 1478552406,"2016/11/7 21:0:6",3.69,92.72,,,3.35,11.63,4.16,12.33,4.18,-0.48,,899
2442999, 1478552407,"2016/11/7 21:0:7",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,899
2444000, 1478552408,"2016/11/7 21:0:8",3.69,92.72,,,3.36,11.67,4.16,12.33,4.16,-8.45,,928
2445000, 1478552409,"2016/11/7 21:0:9",3.69,92.72,,,3.35,11.62,4.16,12.33,4.16,-8.45,,900
2446000, 1478552410,"2016/11/7 21:0:10",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,986
2446999, 1478552411,"2016/11/7 21:0:11",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,899
2448000, 1478552412,"2016/11/7 21:0:12",3.69,92.72,,,3.36,11.67,4.16,12.33,4.15,-9.79,,960
2449000, 1478552413,"2016/11/7 21:0:13",3.69,92.88,,,3.33,11.53,4.16,12.33,4.15,-9.79,,960
2449999, 1478552414,"2016/11/7 21:0:14",3.69,92.72,,,3.35,11.63,4.16,12.33,4.16,-8.45,,957
2451000, 1478552415,"2016/11/7 21:0:15",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,1020
2451999, 1478552416,"2016/11/7 21:0:16",3.69,92.88,,,3.34,11.60,4.16,12.33,4.16,-8.45,,957
2453000, 1478552417,"2016/11/7 21:0:17",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,986
2454000, 1478552418,"2016/11/7 21:0:18",3.69,92.72,,,3.35,11.63,4.16,12.33,4.16,-8.45,,960
2454999, 1478552419,"2016/11/7 21:0:19",3.69,92.88,,,3.33,11.55,4.16,12.33,4.16,-8.45,,986
2455999, 1478552420,"2016/11/7 21:0:20",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,957
2456998, 1478552421,"2016/11/7 21:0:21",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,960
2458000, 1478552422,"2016/11/7 21:0:22",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,957
2458999, 1478552423,"2016/11/7 21:0:23",3.69,92.88,,,3.35,11.62,4.16,12.33,4.16,-8.45,,1015
2460000, 1478552424,"2016/11/7 21:0:24",3.69,92.88,,,3.35,11.63,4.16,12.33,4.16,-8.45,,960
2461000, 1478552425,"2016/11/7 21:0:25",3.69,92.88,,,3.35,11.62,4.16,12.33,4.16,-8.45,,1015
2462000, 1478552426,"2016/11/7 21:0:26",3.69,92.88,,,3.35,11.62,4.16,12.33,4.16,-8.45,,900
2462999, 1478552427,"2016/11/7 21:0:27",3.69,92.88,,,3.35,11.62,4.16,12.33,4.16,-8.45,,957
2464000, 1478552428,"2016/11/7 21:0:28",3.69,92.72,,,3.35,11.63,4.16,12.33,4.16,-8.45,,899
2465000, 1478552429,"2016/11/7 21:0:29",3.69,92.72,,,3.36,11.65,4.16,12.33,4.16,-8.45,,930
2465998, 1478552430,"2016/11/7 21:0:30",3.69,92.72,,,3.33,11.53,4.16,12.33,4.16,-8.45,,986
2467000, 1478552431,"2016/11/7 21:0:31",3.68,92.57,,,3.36,11.65,4.16,12.33,4.16,-8.45,,899
2467999, 1478552432,"2016/11/7 21:0:32",3.68,92.57,,,3.35,11.63,4.16,12.33,4.16,-8.45,,960
2469000, 1478552433,"2016/11/7 21:0:33",3.68,92.57,,,3.36,11.67,4.16,12.33,4.16,-8.45,,957
2469999, 1478552434,"2016/11/7 21:0:34",3.68,92.57,,,3.35,11.62,4.16,13.92,4.16,-8.45,,986
2471000, 1478552435,"2016/11/7 21:0:35",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,930
2471999, 1478552436,"2016/11/7 21:0:36",3.68,92.57,,,3.34,11.60,4.16,12.33,4.16,-8.45,,986
2472998, 1478552437,"2016/11/7 21:0:37",3.68,92.57,,,3.35,11.63,4.16,12.33,4.16,-8.45,,960
2473999, 1478552438,"2016/11/7 21:0:38",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,899
2474999, 1478552439,"2016/11/7 21:0:39",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,957
2476000, 1478552440,"2016/11/7 21:0:40",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,900
2476999, 1478552441,"2016/11/7 21:0:41",3.68,92.57,,,3.32,11.52,4.16,12.33,4.16,-8.45,,957
2478000, 1478552442,"2016/11/7 21:0:42",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,928
2479000, 1478552443,"2016/11/7 21:0:43",3.69,92.72,,,3.35,11.62,4.16,12.33,4.16,-8.45,,900
2480000, 1478552444,"2016/11/7 21:0:44",3.69,92.72,,,3.35,11.62,4.16,12.33,4.16,-8.45,,928
2481000, 1478552445,"2016/11/7 21:0:45",3.69,92.88,,,3.35,11.62,4.16,12.33,4.16,-8.45,,928
2481999, 1478552446,"2016/11/7 21:0:46",3.68,92.57,,,3.34,11.60,4.16,12.33,4.16,-8.45,,957
2483000, 1478552447,"2016/11/7 21:0:47",3.68,92.57,,,3.34,11.60,4.16,12.33,4.16,-8.45,,928
2483998, 1478552448,"2016/11/7 21:0:48",3.68,92.57,,,3.35,11.62,4.16,12.33,4.16,-8.45,,900
2484999, 1478552449,"2016/11/7 21:0:49",3.68,92.57,,,3.36,11.65,4.16,12.33,4.16,-8.45,,986
2485998, 1478552450,"2016/11/7 21:0:50",3.69,92.72,,,3.35,11.63,4.16,12.33,4.16,-8.45,,928
2486999, 1478552451,"2016/11/7 21:0:51",3.69,92.72,,,3.35,11.62,4.16,12.33,4.16,-8.45,,960
2487999, 1478552452,"2016/11/7 21:0:52",3.69,92.72,,,3.37,11.69,4.16,12.33,4.16,-8.45,,930
2488999, 1478552453,"2016/11/7 21:0:53",3.68,92.57,,,3.39,11.77,4.16,12.33,4.16,-8.45,,957
2489999, 1478552454,"2016/11/7 21:0:54",3.67,92.25,,,3.41,11.82,4.16,12.33,4.16,-8.45,,930
2490999, 1478552455,"2016/11/7 21:0:55",3.63,90.99,,,3.41,11.82,4.16,12.33,4.16,-8.45,,928
2492000, 1478552456,"2016/11/7 21:0:56",3.61,90.18,,,3.41,11.82,4.16,12.33,4.16,-8.45,,899
2492999, 1478552457,"2016/11/7 21:0:57",3.57,89.04,,,3.41,11.82,4.16,12.33,4.16,-8.45,,928
2494000, 1478552458,"2016/11/7 21:0:58",3.54,88.04,,,3.38,11.74,4.16,12.33,4.15,-9.79,,960
2494999, 1478552459,"2016/11/7 21:0:59",3.53,87.36,,,3.38,11.72,4.16,12.33,4.16,-8.45,,930
2496000, 1478552460,"2016/11/7 21:1:0",3.52,87.02,,,3.42,11.87,4.16,12.33,4.16,-8.45,,986
2497000, 1478552461,"2016/11/7 21:1:1",3.51,86.68,,,3.43,11.89,4.16,12.33,4.16,-8.45,,986
2497998, 1478552462,"2016/11/7 21:1:2",3.50,86.34,,,3.42,11.86,4.16,12.33,4.16,-8.45,,899
2498999, 1478552463,"2016/11/7 21:1:3",3.48,85.82,,,3.42,11.86,4.16,12.33,4.16,-8.45,,960
2499999, 1478552464,"2016/11/7 21:1:4",3.47,85.29,,,3.42,11.86,4.16,12.33,4.16,-8.45,,928
2501000, 1478552465,"2016/11/7 21:1:5",3.46,84.94,,,3.42,11.87,4.16,12.33,4.16,-8.45,,1020
2501998, 1478552466,"2016/11/7 21:1:6",3.44,84.23,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2502999, 1478552467,"2016/11/7 21:1:7",3.43,83.87,,,3.42,11.86,4.16,12.33,4.16,-8.45,,1050
2503999, 1478552468,"2016/11/7 21:1:8",3.42,83.51,,,3.42,11.86,4.16,12.33,4.16,-8.45,,990
2504999, 1478552469,"2016/11/7 21:1:9",3.41,83.15,,,3.40,11.79,4.16,12.33,4.16,-8.45,,930
2505999, 1478552470,"2016/11/7 21:1:10",3.40,82.79,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2506998, 1478552471,"2016/11/7 21:1:11",3.39,82.60,,,3.44,11.92,4.16,12.33,4.16,-8.45,,1020
2508000, 1478552472,"2016/11/7 21:1:12",3.38,82.24,,,3.43,11.89,4.16,12.33,4.16,-8.45,,986
2508999, 1478552473,"2016/11/7 21:1:13",3.38,82.05,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2509999, 1478552474,"2016/11/7 21:1:14",3.37,81.87,,,3.42,11.87,4.16,12.33,4.15,-9.79,,990
2510998, 1478552475,"2016/11/7 21:1:15",3.37,81.87,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2511998, 1478552476,"2016/11/7 21:1:16",3.36,81.31,,,3.41,11.82,4.16,12.33,4.15,-9.79,,930
2513000, 1478552477,"2016/11/7 21:1:17",3.36,81.31,,,3.43,11.89,4.16,12.33,4.16,-8.45,,928
2513999, 1478552478,"2016/11/7 21:1:18",3.34,80.75,,,3.42,11.86,4.16,12.33,4.16,-8.45,,928
2515000, 1478552479,"2016/11/7 21:1:19",3.34,80.56,,,3.38,11.74,4.16,12.33,4.16,-8.45,,990
2515998, 1478552480,"2016/11/7 21:1:20",3.33,80.18,,,3.36,11.67,4.16,12.33,4.16,-8.45,,928
2517000, 1478552481,"2016/11/7 21:1:21",3.33,80.18,,,3.38,11.72,4.16,12.33,4.16,-8.45,,957
2517999, 1478552482,"2016/11/7 21:1:22",3.32,79.80,,,3.40,11.80,4.16,12.33,4.16,-8.45,,960
